original_path,original_lines,current_owner,decision,current_lines,direct_app_consumers,runtime_imports
app/lib/intelligence/schemas.ts,155,app/lib/intelligence/schemas.ts,retained; static dependency scan,155,app/lib/ai/ask-reasoning.ts;app/lib/intelligence/run-feature-intelligence.ts,
app/lib/intelligence/semantic-event-persistence.ts,61,app/lib/intelligence/semantic-event-persistence.ts,retained; static dependency scan,61,app/lib/intelligence/persist-learnings.ts,app/lib/intelligence/care-history-policy.ts
app/lib/intelligence/semantic-events.ts,330,app/lib/intelligence/semantic-events.ts,retained; static dependency scan,330,app/lib/intelligence/run-intelligence.ts,app/lib/ai/concern-engine.ts;app/lib/ai/owner-assertion.ts;app/lib/ai/recovery-subject.ts;app/lib/intelligence/care-history-policy.ts;app/lib/intelligence/persistence-destination.ts;app/lib/intelligence/pet-identity-persistence-policy.ts;app/lib/intelligence/recorded-provenance.ts;app/lib/intelligence/recovery-governance.ts
app/lib/intelligence/semantic-frame/extract-frame.ts,146,app/lib/intelligence/semantic-frame/extract-frame.ts,retained; static dependency scan,146,app/lib/ai/ask-reasoning.ts;app/lib/intelligence/ask-request-contract.ts;app/lib/intelligence/interpret-ask.ts;app/lib/intelligence/run-intelligence.ts;app/lib/intelligence/semantic-frame/extract-turn-subject.ts;app/lib/intelligence/semantic-frame/recover-owner-preference.ts,app/lib/intelligence/semantic-frame/types.ts
app/lib/intelligence/semantic-frame/extract-turn-subject.ts,126,app/lib/intelligence/semantic-frame/extract-turn-subject.ts,retained; static dependency scan,126,app/api/ask/route.ts,app/lib/ai/ask-provider.ts;app/lib/ai/ask-reasoning.ts;app/lib/ai/usage-guard/provider-call-budget.ts;app/lib/intelligence/semantic-frame/extract-frame.ts;app/lib/intelligence/semantic-frame/schema.ts
app/lib/intelligence/semantic-frame/ground-evidence.ts,165,app/lib/intelligence/semantic-frame/ground-evidence.ts,retained; static dependency scan,165,app/lib/ai/recovery-subject.ts;app/lib/intelligence/entities/resolve-turn-subject.ts;app/lib/intelligence/recovery-governance.ts;app/lib/intelligence/semantic-frame/recover-owner-preference.ts;app/lib/intelligence/semantic-observability.ts;app/lib/intelligence/v2/governance/evidence.ts,
app/lib/intelligence/semantic-frame/normalize-claim-kind.ts,34,app/lib/intelligence/semantic-frame/normalize-claim-kind.ts,retained; static dependency scan,34,app/lib/intelligence/semantic-frame/recover-owner-preference.ts;app/lib/intelligence/semantic-observability.ts;app/lib/intelligence/v2/governance/govern-turn.ts,
app/lib/intelligence/semantic-frame/recover-owner-preference.ts,106,app/lib/intelligence/semantic-frame/recover-owner-preference.ts,retained; static dependency scan,106,app/lib/ai/ask-reasoning.ts;app/lib/intelligence/semantic-observability.ts,app/lib/intelligence/semantic-frame/extract-frame.ts;app/lib/intelligence/semantic-frame/ground-evidence.ts;app/lib/intelligence/semantic-frame/normalize-claim-kind.ts;app/lib/intelligence/v2/concepts/normalize.ts
app/lib/intelligence/semantic-frame/schema.ts,135,app/lib/intelligence/semantic-frame/schema.ts,retained; static dependency scan,135,app/lib/ai/ask-reasoning.ts;app/lib/intelligence/interpret-ask.ts;app/lib/intelligence/semantic-frame/extract-turn-subject.ts,app/lib/intelligence/semantic-frame/types.ts
app/lib/intelligence/semantic-frame/types.ts,150,app/lib/intelligence/semantic-frame/types.ts,retained; static dependency scan,150,app/lib/ai/ask-reasoning.ts;app/lib/ask-safety-context.ts;app/lib/intelligence/concept-matching.ts;app/lib/intelligence/entities/resolve-turn-subject.ts;app/lib/intelligence/entity-matching.ts;app/lib/intelligence/interpret-ask.ts;app/lib/intelligence/run-intelligence.ts;app/lib/intelligence/semantic-frame/extract-frame.ts;app/lib/intelligence/semantic-frame/extract-turn-subject.ts;app/lib/intelligence/semantic-frame/ground-evidence.ts;app/lib/intelligence/semantic-frame/normalize-claim-kind.ts;app/lib/intelligence/semantic-frame/recover-owner-preference.ts;app/lib/intelligence/semantic-frame/schema.ts;app/lib/intelligence/semantic-frame/validate-evidence.ts;app/lib/intelligence/semantic-observability.ts;app/lib/intelligence/v2/concepts/normalize.ts;app/lib/intelligence/v2/governance/entities.ts;app/lib/intelligence/v2/governance/evidence.ts;app/lib/intelligence/v2/governance/govern-turn.ts;app/lib/intelligence/v2/governance/persistence.ts;app/lib/intelligence/v2/governance/temporal.ts;app/lib/intelligence/v2/types.ts,
app/lib/intelligence/semantic-frame/validate-evidence.ts,19,app/lib/intelligence/semantic-frame/validate-evidence.ts,retained; static dependency scan,19,app/lib/intelligence/entities/resolve-turn-subject.ts;app/lib/intelligence/semantic-observability.ts,
app/lib/intelligence/semantic-observability.ts,542,app/lib/intelligence/semantic-observability.ts,retained; static dependency scan,542,app/lib/intelligence/index.ts;app/lib/intelligence/run-intelligence.ts,app/lib/intelligence/concept-matching.ts;app/lib/intelligence/entity-matching.ts;app/lib/intelligence/semantic-frame/ground-evidence.ts;app/lib/intelligence/semantic-frame/normalize-claim-kind.ts;app/lib/intelligence/semantic-frame/validate-evidence.ts;app/lib/intelligence/v2/governance/govern-turn.ts;app/lib/intelligence/v2/observability.ts
app/lib/intelligence/source-note-recall.ts,100,app/lib/intelligence/source-note-recall.ts,retained; static dependency scan,100,app/lib/intelligence/ask-evidence.ts;app/lib/intelligence/validation/validate-answer.ts,app/lib/intelligence/ask-evidence.ts
app/lib/intelligence/structured-history-json.ts,36,app/lib/intelligence/structured-history-json.ts,retained; static dependency scan,36,app/lib/intelligence/historical-read-response.ts,app/lib/furvise-output.ts;app/lib/intelligence/history-calculation.ts;app/lib/intelligence/history-narrative.ts
app/lib/intelligence/types.ts,207,app/lib/intelligence/types.ts,retained; static dependency scan,207,app/api/memories/[id]/route.ts;app/api/vet-briefs/route.ts;app/lib/ai/ask-reasoning.ts;app/lib/ai/concern-engine.ts;app/lib/ai/pet-loss.ts;app/lib/application-actions/executor.ts;app/lib/effective-history.ts;app/lib/intelligence/ask-evidence.ts;app/lib/intelligence/ask-request-contract.ts;app/lib/intelligence/build-context.ts;app/lib/intelligence/care-history-policy.ts;app/lib/intelligence/classify-message.ts;app/lib/intelligence/conversation-read-anchor.ts;app/lib/intelligence/conversation-scope.ts;app/lib/intelligence/episode-history.ts;app/lib/intelligence/feature-modes.ts;app/lib/intelligence/governance/authorize-actions.ts;app/lib/intelligence/governance/types.ts;app/lib/intelligence/history-access.ts;app/lib/intelligence/history-retrieval.ts;app/lib/intelligence/index.ts;app/lib/intelligence/interpret-ask.ts;app/lib/intelligence/memory-freshness.ts;app/lib/intelligence/memory-integrity.ts;app/lib/intelligence/memory-lifecycle/filter-conversation.ts;app/lib/intelligence/memory-policy.ts;app/lib/intelligence/memory-sources.ts;app/lib/intelligence/memory-suggestion.ts;app/lib/intelligence/persist-learnings.ts;app/lib/intelligence/persistence-destination.ts;app/lib/intelligence/persistence-partition.ts;app/lib/intelligence/product-safety.ts;app/lib/intelligence/recorded-provenance.ts;app/lib/intelligence/recovery-governance.ts;app/lib/intelligence/response-rendering.ts;app/lib/intelligence/retrieve-context.ts;app/lib/intelligence/run-feature-intelligence.ts;app/lib/intelligence/run-intelligence.ts;app/lib/intelligence/safety-state.ts;app/lib/intelligence/schemas.ts;app/lib/intelligence/semantic-event-persistence.ts;app/lib/intelligence/semantic-events.ts;app/lib/intelligence/semantic-observability.ts;app/lib/intelligence/source-note-recall.ts;app/lib/intelligence/v2/projections/legacy-memory.ts;app/lib/intelligence/validation/validate-answer.ts;app/lib/remembered-details.ts;app/lib/supabase.ts,
app/lib/intelligence/v2/concepts/normalize.ts,85,app/lib/intelligence/v2/concepts/normalize.ts,retained; static dependency scan,85,app/lib/intelligence/semantic-frame/recover-owner-preference.ts;app/lib/intelligence/v2/governance/govern-turn.ts;app/lib/intelligence/v2/lifecycle/compatibility.ts,app/lib/intelligence/concept-matching.ts
app/lib/intelligence/v2/governance/deduplicate.ts,158,app/lib/intelligence/v2/governance/deduplicate.ts,retained; static dependency scan,158,app/lib/intelligence/v2/governance/govern-turn.ts,app/lib/intelligence/concept-matching.ts
app/lib/intelligence/v2/governance/entities.ts,117,app/lib/intelligence/v2/governance/entities.ts,retained; static dependency scan,117,app/lib/intelligence/v2/governance/govern-turn.ts,app/lib/intelligence/entity-matching.ts
app/lib/intelligence/v2/governance/evidence.ts,41,app/lib/intelligence/v2/governance/evidence.ts,retained; static dependency scan,41,app/lib/intelligence/v2/governance/govern-turn.ts,app/lib/intelligence/semantic-frame/ground-evidence.ts
app/lib/intelligence/v2/governance/govern-turn.ts,291,app/lib/intelligence/v2/governance/govern-turn.ts,retained; static dependency scan,291,app/lib/intelligence/run-intelligence.ts;app/lib/intelligence/semantic-observability.ts,app/lib/ai/owner-assertion.ts;app/lib/intelligence/entity-matching.ts;app/lib/intelligence/pet-identity-persistence-policy.ts;app/lib/intelligence/semantic-frame/normalize-claim-kind.ts;app/lib/intelligence/v2/concepts/normalize.ts;app/lib/intelligence/v2/governance/deduplicate.ts;app/lib/intelligence/v2/governance/entities.ts;app/lib/intelligence/v2/governance/evidence.ts;app/lib/intelligence/v2/governance/persistence.ts;app/lib/intelligence/v2/governance/temporal.ts;app/lib/intelligence/v2/lifecycle/compatibility.ts
app/lib/intelligence/v2/governance/persistence.ts,60,app/lib/intelligence/v2/governance/persistence.ts,retained; static dependency scan,60,app/lib/intelligence/v2/governance/govern-turn.ts,
app/lib/intelligence/v2/governance/temporal.ts,18,app/lib/intelligence/v2/governance/temporal.ts,retained; static dependency scan,18,app/lib/intelligence/v2/governance/govern-turn.ts,
app/lib/intelligence/v2/lifecycle/compatibility.ts,69,app/lib/intelligence/v2/lifecycle/compatibility.ts,retained; static dependency scan,69,app/lib/intelligence/v2/governance/govern-turn.ts,
app/lib/intelligence/v2/observability.ts,60,app/lib/intelligence/v2/observability.ts,retained; static dependency scan,60,app/lib/intelligence/semantic-observability.ts,
app/lib/intelligence/v2/projections/legacy-memory.ts,71,app/lib/intelligence/v2/projections/legacy-memory.ts,retained; static dependency scan,71,app/lib/intelligence/run-intelligence.ts,
app/lib/intelligence/v2/projections/rebuild.ts,290,app/lib/intelligence/v2/projections/rebuild.ts,retained; static dependency scan,290,app/lib/intelligence/history-retrieval.ts,
app/lib/intelligence/v2/types.ts,182,app/lib/intelligence/v2/types.ts,retained; static dependency scan,182,app/lib/intelligence/run-intelligence.ts;app/lib/intelligence/semantic-frame/recover-owner-preference.ts;app/lib/intelligence/semantic-observability.ts;app/lib/intelligence/v2/concepts/normalize.ts;app/lib/intelligence/v2/governance/deduplicate.ts;app/lib/intelligence/v2/governance/entities.ts;app/lib/intelligence/v2/governance/evidence.ts;app/lib/intelligence/v2/governance/govern-turn.ts;app/lib/intelligence/v2/governance/persistence.ts;app/lib/intelligence/v2/governance/temporal.ts;app/lib/intelligence/v2/lifecycle/compatibility.ts;app/lib/intelligence/v2/observability.ts;app/lib/intelligence/v2/projections/legacy-memory.ts;app/lib/intelligence/v2/projections/rebuild.ts,
app/lib/intelligence/validation/index.ts,1,app/lib/intelligence/validation/index.ts,retained; static dependency scan,1,app/lib/intelligence/run-intelligence.ts,app/lib/intelligence/validation/validate-answer.ts
app/lib/intelligence/validation/validate-answer.ts,305,app/lib/intelligence/validation/validate-answer.ts,retained; static dependency scan,305,app/lib/intelligence/validation/index.ts,app/lib/ai/ask-answer-economy.ts;app/lib/ai/ask-internal-product-policy.ts;app/lib/ai/safety-temporal-scope.ts;app/lib/application-actions/state-claims.ts;app/lib/ask-safety-context.ts;app/lib/furvise-output.ts;app/lib/intelligence/answer-assessment.ts;app/lib/intelligence/ask-evidence.ts;app/lib/intelligence/episode-contract.ts;app/lib/intelligence/history-obligations.ts;app/lib/intelligence/history-review-state.ts;app/lib/intelligence/memory-integrity.ts;app/lib/intelligence/source-note-recall.ts
app/lib/intelligence/vet-brief.ts,55,app/lib/intelligence/vet-brief.ts,retained; static dependency scan,55,app/lib/intelligence/feature-modes.ts;app/lib/intelligence/index.ts,app/lib/vet-brief/schema.ts
app/lib/local-pet-media.ts,46,app/lib/local-pet-media.ts,retained; static dependency scan,46,app/components/local-photo.tsx;app/lib/pet-delete-client-state.ts,
app/lib/navigation/app-data-freshness.ts,30,app/lib/navigation/app-data-freshness.ts,retained; static dependency scan,30,app/ask/page.tsx;app/components/care-log-workspace.tsx;app/components/history-archive.tsx;app/dogs/[id]/edit/page.tsx;app/dogs/[id]/memories/page.tsx;app/pets/[id]/page.tsx;app/pets/page.tsx;app/today/page.tsx,
app/lib/navigation/ask-composer-focus.tsx,22,app/lib/navigation/ask-composer-focus.tsx,retained; static dependency scan,22,app/ask/page.tsx;app/components/app-header.tsx;app/layout.tsx,
app/lib/navigation/ask-request-activity.ts,25,app/lib/navigation/ask-request-activity.ts,retained; static dependency scan,25,app/ask/page.tsx;app/components/app-header.tsx,
app/lib/navigation/mobile-navigation.ts,75,app/lib/navigation/mobile-navigation.ts,retained; static dependency scan,75,app/components/app-header.tsx;app/components/authenticated-app-chrome.tsx;app/components/homepage-client.tsx,
app/lib/navigation/use-mobile-liquid-glass.ts,413,app/lib/navigation/use-mobile-liquid-glass.ts,retained; static dependency scan,413,app/components/app-header.tsx,
app/lib/onboarding-drafts.ts,160,app/lib/onboarding-drafts.ts,retained; static dependency scan,160,app/lib/pet-delete-client-state.ts;app/lib/sign-out.ts;app/onboarding/onboarding-surface.tsx;app/onboarding/page.tsx;app/onboarding/weight-warning.ts,
app/lib/operations/admin-client.ts,9,app/lib/operations/admin-client.ts,retained; static dependency scan,9,app/api/account/delete/route.ts;app/api/account/entitlements/route.ts;app/api/account/export/route.ts;app/api/billing/checkout/route.ts;app/api/billing/portal/route.ts;app/api/billing/webhook/route.ts;app/api/pets/[id]/route.ts;app/api/readiness/route.ts;app/lib/intelligence/persist-learnings.ts;app/lib/security/password-capability-admin.ts,
app/lib/operations/events/index.ts,4,app/lib/operations/events/index.ts,retained; static dependency scan,3,app/api/account/delete/route.ts;app/api/account/export/route.ts;app/api/ask/actions/[messageId]/route.ts;app/api/ask/route.ts;app/api/billing/webhook/route.ts;app/api/readiness/route.ts;app/lib/ai/usage-guard/logging.ts;app/lib/security/auth-abuse/logging.ts;app/lib/security/idempotency/logging.ts;app/lib/security/rate-limit/logging.ts,app/lib/operations/events/logger.ts;app/lib/operations/events/redaction.ts;app/lib/operations/events/types.ts
app/lib/operations/events/logger.ts,62,app/lib/operations/events/logger.ts,retained; static dependency scan,62,app/api/account/change-password/route.ts;app/api/auth/update-password/route.ts;app/auth/callback/route.ts;app/lib/operations/events/index.ts,app/lib/operations/events/redaction.ts;app/lib/operations/events/types.ts
app/lib/operations/events/metrics.ts,3,app/lib/operations/events/types.ts,consolidated,27,app/lib/ai/usage-guard/classification.ts;app/lib/operations/events/index.ts;app/lib/operations/events/logger.ts,
app/lib/operations/events/redaction.ts,28,app/lib/operations/events/redaction.ts,retained; static dependency scan,28,app/lib/operations/events/index.ts;app/lib/operations/events/logger.ts,
app/lib/operations/events/types.ts,22,app/lib/operations/events/types.ts,consolidated,27,app/lib/ai/usage-guard/classification.ts;app/lib/operations/events/index.ts;app/lib/operations/events/logger.ts,
app/lib/operations/production-config.ts,18,app/lib/operations/production-config.ts,retained; static dependency scan,18,app/api/readiness/route.ts,
app/lib/operations/readiness.ts,71,app/lib/operations/readiness.ts,retained; static dependency scan,71,app/api/readiness/route.ts,
app/lib/operations/sentry-privacy.ts,116,app/lib/operations/sentry-privacy.ts,retained; static dependency scan,116,,
app/lib/operations/support-reference.ts,8,app/lib/operations/support-reference.ts,retained; static dependency scan,8,app/api/account/delete/route.ts;app/api/account/export/route.ts,
app/lib/operations/user-data-export.ts,42,app/lib/operations/user-data-export.ts,retained; static dependency scan,42,app/api/account/export/route.ts,
app/lib/password-capability.ts,46,app/lib/password-capability.ts,retained; static dependency scan,46,app/api/account/change-password/route.ts;app/api/auth/update-password/route.ts;app/settings/security/page.tsx,app/lib/auth-identity.ts
app/lib/pet-delete-client-state.ts,34,app/lib/pet-delete-client-state.ts,retained; static dependency scan,34,app/dogs/[id]/edit/page.tsx,app/lib/active-pet.ts;app/lib/ask-draft.ts;app/lib/local-pet-media.ts;app/lib/onboarding-drafts.ts;app/lib/supabase.ts;app/lib/vet-brief/client-drafts.ts
app/lib/pet-lifecycle.ts,27,app/lib/pet-lifecycle.ts,retained; static dependency scan,27,app/api/ask/route.ts;app/ask/page.tsx;app/components/care-log-workspace.tsx;app/components/homepage-client.tsx;app/lib/intelligence/retrieve-context.ts;app/today/page.tsx,
app/lib/pet-limit.ts,46,app/lib/pet-limit.ts,retained; static dependency scan,46,app/components/pet-limit-screen.tsx;app/onboarding/page.tsx,app/lib/billing/plan-limits.ts;app/lib/supabase.ts
app/lib/pet-memory.ts,1109,app/lib/pet-memory.ts,retained; static dependency scan,1109,app/api/ask/route.ts,app/lib/furvise-output.ts;app/lib/intelligence/memory-integrity.ts
app/lib/pet-profile-api-server.ts,58,app/lib/pet-profile-api-server.ts,retained; static dependency scan,58,app/api/pets/[id]/route.ts;app/api/pets/route.ts,app/lib/authenticated-api-server.ts;app/lib/pet-profile-editing.ts;app/lib/petwise;app/lib/security/idempotency/index.ts;app/lib/security/request.ts
app/lib/pet-profile-draft.ts,22,app/lib/pet-profile-editing.ts,consolidated,108,app/dogs/[id]/edit/page.tsx;app/lib/pet-profile-api-server.ts;app/onboarding/page.tsx,app/lib/petwise;app/lib/petwise.ts
app/lib/pet-profile-file.ts,63,app/lib/pet-profile-file.ts,retained; static dependency scan,63,app/pets/[id]/page.tsx,app/lib/petwise
app/lib/pet-profile-save-validation.ts,23,app/lib/pet-profile-editing.ts,consolidated,108,app/dogs/[id]/edit/page.tsx;app/lib/pet-profile-api-server.ts;app/onboarding/page.tsx,app/lib/petwise;app/lib/petwise.ts
app/lib/pets-directory.ts,26,app/lib/pets-directory.ts,retained; static dependency scan,26,app/pets/[id]/page.tsx;app/pets/page.tsx,app/lib/petwise
app/lib/petwise.ts,295,app/lib/petwise.ts,retained; static dependency scan,295,app/lib/pet-profile-editing.ts,
app/lib/remembered-details.ts,249,app/lib/remembered-details.ts,retained; static dependency scan,249,app/dogs/[id]/memories/page.tsx,app/lib/intelligence/memory-freshness.ts;app/lib/intelligence/memory-integrity.ts;app/lib/intelligence/preference-semantics.ts
app/lib/safety-copy.ts,5,app/lib/furvise-output.ts,consolidated,435,app/api/ask/route.ts;app/ask/page.tsx;app/components/ask-answer-text.tsx;app/lib/ai/ask-command-router.ts;app/lib/ai/ask-reasoning.ts;app/lib/application-actions/state-claims.ts;app/lib/ask-publication.ts;app/lib/ask.mjs;app/lib/billing/plan-limits.ts;app/lib/furvise-voice.ts;app/lib/intelligence/historical-read-response.ts;app/lib/intelligence/history-narrative-facts.ts;app/lib/intelligence/history-narrative.ts;app/lib/intelligence/review-history-narrative.ts;app/lib/intelligence/structured-history-json.ts;app/lib/intelligence/validation/validate-answer.ts;app/lib/pet-memory.ts,
app/lib/security/account-password-change.mjs,54,app/lib/security/account-password-change.mjs,retained; static dependency scan,54,app/api/account/change-password/route.ts,
app/lib/security/auth-abuse/captcha.ts,33,app/lib/security/auth-abuse/captcha.ts,retained; static dependency scan,33,app/lib/security/auth-abuse/index.ts,app/lib/security/auth-abuse/config.ts;app/lib/security/auth-abuse/login-captcha.ts
app/lib/security/auth-abuse/config.ts,24,app/lib/security/auth-abuse/config.ts,retained; static dependency scan,24,app/lib/security/auth-abuse/captcha.ts;app/lib/security/auth-abuse/index.ts;app/lib/security/auth-abuse/limiter.ts;app/lib/security/auth-abuse/recovery-authorization.ts;app/lib/security/auth-abuse/recovery-continuation.ts;app/lib/security/auth-abuse/recovery-handoff.ts,app/lib/security/rate-limit/config.ts
app/lib/security/auth-abuse/email.ts,13,app/lib/security/auth-abuse/email.ts,retained; static dependency scan,13,app/lib/security/auth-abuse/index.ts,
app/lib/security/auth-abuse/index.ts,11,app/lib/security/auth-abuse/index.ts,retained; static dependency scan,11,app/api/account/change-password/route.ts;app/api/auth/account-route/route.ts;app/api/auth/login-otp/start/route.ts;app/api/auth/login/route.ts;app/api/auth/oauth/route.ts;app/api/auth/recovery/continue/route.ts;app/api/auth/recovery/route.ts;app/api/auth/resend/route.ts;app/api/auth/signup/route.ts;app/api/auth/update-password/route.ts;app/api/auth/verify-email-otp/route.ts,app/lib/security/auth-abuse/captcha.ts;app/lib/security/auth-abuse/config.ts;app/lib/security/auth-abuse/email.ts;app/lib/security/auth-abuse/limiter.ts;app/lib/security/auth-abuse/logging.ts;app/lib/security/auth-abuse/memory-test-store.ts;app/lib/security/auth-abuse/origin.ts;app/lib/security/auth-abuse/password.ts;app/lib/security/auth-abuse/responses.ts;app/lib/security/auth-abuse/turnstile-siteverify.ts
app/lib/security/auth-abuse/keys.ts,33,app/lib/security/auth-abuse/keys.ts,retained; static dependency scan,33,app/lib/security/auth-abuse/limiter.ts,
app/lib/security/auth-abuse/limiter.ts,104,app/lib/security/auth-abuse/limiter.ts,retained; static dependency scan,104,app/lib/security/auth-abuse/index.ts,app/lib/security/auth-abuse/config.ts;app/lib/security/auth-abuse/keys.ts;app/lib/security/auth-abuse/logging.ts;app/lib/security/auth-abuse/redis-store.ts;app/lib/security/rate-limit/index.ts
app/lib/security/auth-abuse/logging.ts,30,app/lib/security/auth-abuse/logging.ts,retained; static dependency scan,30,app/lib/security/auth-abuse/index.ts;app/lib/security/auth-abuse/limiter.ts,app/lib/operations/events/index.ts
app/lib/security/auth-abuse/login-captcha.ts,22,app/lib/security/auth-abuse/login-captcha.ts,retained; static dependency scan,22,app/lib/security/auth-abuse/captcha.ts,
app/lib/security/auth-abuse/memory-recovery-authorization-store.ts,46,app/lib/security/auth-abuse/memory-recovery-authorization-store.ts,retained; static dependency scan,46,,
app/lib/security/auth-abuse/memory-recovery-handoff-store.ts,29,app/lib/security/auth-abuse/memory-recovery-handoff-store.ts,retained; static dependency scan,29,,
app/lib/security/auth-abuse/memory-test-store.ts,24,app/lib/security/auth-abuse/memory-test-store.ts,retained; static dependency scan,24,app/lib/security/auth-abuse/index.ts,
app/lib/security/auth-abuse/origin.ts,19,app/lib/security/auth-abuse/origin.ts,retained; static dependency scan,19,app/lib/security/auth-abuse/index.ts,app/lib/security/headers/origin-policy.ts
app/lib/security/auth-abuse/password.ts,10,app/lib/security/auth-abuse/password.ts,retained; static dependency scan,10,app/lib/security/auth-abuse/index.ts,
app/lib/security/auth-abuse/recovery-authorization-types.ts,9,app/lib/security/auth-abuse/recovery-authorization-types.ts,retained; static dependency scan,9,app/lib/security/auth-abuse/memory-recovery-authorization-store.ts;app/lib/security/auth-abuse/recovery-authorization.ts,
app/lib/security/auth-abuse/recovery-authorization.ts,162,app/lib/security/auth-abuse/recovery-authorization.ts,retained; static dependency scan,162,app/api/auth/update-password/route.ts;app/auth/callback/route.ts,app/lib/security/auth-abuse/config.ts;app/lib/security/auth-abuse/recovery-secrets.mjs
app/lib/security/auth-abuse/recovery-callback.mjs,13,app/lib/security/auth-abuse/recovery-callback.mjs,retained; static dependency scan,13,app/auth/callback/route.ts,
app/lib/security/auth-abuse/recovery-completion.mjs,21,app/lib/security/auth-abuse/recovery-completion.mjs,retained; static dependency scan,21,app/api/auth/update-password/route.ts,
app/lib/security/auth-abuse/recovery-confirmation.mjs,53,app/lib/security/auth-abuse/recovery-confirmation.mjs,retained; static dependency scan,53,app/api/auth/recovery/continue/route.ts;app/lib/security/auth-abuse/recovery-continuation.ts,app/lib/security/auth-abuse/recovery-secrets.mjs
app/lib/security/auth-abuse/recovery-continuation.ts,46,app/lib/security/auth-abuse/recovery-continuation.ts,retained; static dependency scan,46,app/api/auth/recovery/continue/route.ts,app/lib/security/auth-abuse/config.ts;app/lib/security/auth-abuse/recovery-confirmation.mjs;app/lib/security/auth-abuse/recovery-secrets.mjs;app/lib/security/auth-abuse/redis-store.ts
app/lib/security/auth-abuse/recovery-fragment.mjs,47,app/lib/security/auth-abuse/recovery-fragment.mjs,retained; static dependency scan,47,app/api/auth/recovery/continue/route.ts;app/reset-password/confirm/page.tsx,
app/lib/security/auth-abuse/recovery-handoff-core.mjs,28,app/lib/security/auth-abuse/recovery-handoff-core.mjs,retained; static dependency scan,28,app/lib/security/auth-abuse/recovery-handoff.ts,app/lib/security/auth-abuse/recovery-secrets.mjs
app/lib/security/auth-abuse/recovery-handoff-types.ts,4,app/lib/security/auth-abuse/recovery-handoff-types.ts,retained; static dependency scan,4,app/lib/security/auth-abuse/memory-recovery-handoff-store.ts;app/lib/security/auth-abuse/recovery-handoff.ts,
app/lib/security/auth-abuse/recovery-handoff.ts,81,app/lib/security/auth-abuse/recovery-handoff.ts,retained; static dependency scan,81,app/api/auth/recovery/continue/route.ts;app/api/auth/update-password/route.ts;app/auth/callback/route.ts,app/lib/security/auth-abuse/config.ts;app/lib/security/auth-abuse/recovery-handoff-core.mjs
app/lib/security/auth-abuse/recovery-secrets.mjs,32,app/lib/security/auth-abuse/recovery-secrets.mjs,retained; static dependency scan,32,app/lib/security/auth-abuse/recovery-authorization.ts;app/lib/security/auth-abuse/recovery-confirmation.mjs;app/lib/security/auth-abuse/recovery-continuation.ts;app/lib/security/auth-abuse/recovery-handoff-core.mjs,
app/lib/security/auth-abuse/recovery-session-cleanup.mjs,16,app/lib/security/auth-abuse/recovery-session-cleanup.mjs,retained; static dependency scan,16,app/api/auth/update-password/route.ts,
app/lib/security/auth-abuse/redis-store.ts,54,app/lib/security/auth-abuse/redis-store.ts,retained; static dependency scan,54,app/lib/security/auth-abuse/limiter.ts;app/lib/security/auth-abuse/recovery-continuation.ts,
app/lib/security/auth-abuse/responses.ts,28,app/lib/security/auth-abuse/responses.ts,retained; static dependency scan,28,app/lib/security/auth-abuse/index.ts,app/lib/security/private-routes.ts
app/lib/security/auth-abuse/turnstile-siteverify.ts,47,app/lib/security/auth-abuse/turnstile-siteverify.ts,retained; static dependency scan,47,app/lib/security/auth-abuse/index.ts,
app/lib/security/auth-abuse/types.ts,12,app/lib/security/auth-abuse/types.ts,retained; static dependency scan,12,app/lib/security/auth-abuse/index.ts;app/lib/security/auth-abuse/keys.ts;app/lib/security/auth-abuse/limiter.ts;app/lib/security/auth-abuse/logging.ts;app/lib/security/auth-abuse/memory-test-store.ts;app/lib/security/auth-abuse/recovery-continuation.ts;app/lib/security/auth-abuse/redis-store.ts,
app/lib/security/bounded-raw-body.ts,40,app/lib/security/bounded-raw-body.ts,retained; static dependency scan,40,app/api/billing/webhook/route.ts,
app/lib/security/headers/content-security-policy.ts,95,app/lib/security/headers/content-security-policy.ts,retained; static dependency scan,95,app/lib/security/headers/origin-policy.ts;app/lib/security/headers/security-headers.ts,
app/lib/security/headers/origin-policy.ts,171,app/lib/security/headers/origin-policy.ts,retained; static dependency scan,171,app/api/account/detect-country/route.ts;app/api/ask/route.ts;app/api/ask/suggestions/[id]/route.ts;app/api/billing/checkout/route.ts;app/api/billing/portal/route.ts;app/api/memories/[id]/route.ts;app/lib/ask-conversation-server.ts;app/lib/authenticated-api-server.ts;app/lib/security/auth-abuse/origin.ts;app/lib/vet-brief/server.ts,app/lib/security/headers/content-security-policy.ts;app/lib/security/private-routes.ts
app/lib/security/headers/security-headers.ts,36,app/lib/security/headers/security-headers.ts,retained; static dependency scan,36,,app/lib/security/headers/content-security-policy.ts
app/lib/security/idempotency/admin-client.ts,12,app/lib/security/idempotency/admin-client.ts,retained; static dependency scan,12,app/lib/application-actions/capabilities.ts;app/lib/ask-conversation-server.ts;app/lib/security/idempotency/store.ts,
app/lib/security/idempotency/claim-recovery.ts,20,app/lib/security/idempotency/claim-recovery.ts,retained; static dependency scan,20,app/lib/security/idempotency/store.ts,
